,microGridType,OptMethod,Size,Iteration,PowerLossDev,FreqDev,DVmin,DVmax,DP,DQ,Imax,PowerLossMean,ObjFunc
300,mg2,BO_EI,500,0,5.540938282087463e-10,0.020865050430877857,4.290865983356442e-08,4.875727531037772e-10,0.9273355750981853,2.3140534371572415e-06,0.0044543951471657265,3.936207942114974e-06,0.9526573786799926
301,mg2,BO_EI,500,1,6.909222571192606e-10,0.000938325952271951,1.2747245393897821e-08,3.562596010377396e-08,1.035837544648479,9.237971944137942e-06,0.006443707883177655,2.2744921631301852e-05,1.0432288655200004
302,mg2,BO_EI,500,2,1.8449666823869533e-08,0.011804607135170512,1.364020888058544e-07,1.3949969032635392e-07,1.2281597770273682,8.23507669103714e-06,0.03143740675653906,0.00011773277909027034,1.2714103203472147
303,mg2,BO_EI,500,3,2.000498742679907e-09,0.020851794247842698,1.2213271313647211e-10,3.637165638788765e-08,0.9267464114844486,0.0006766786799092737,0.004810912058380553,2.1091293816404012e-05,0.953085834964869
304,mg2,BO_EI,500,4,6.617791573522407e-10,0.020879944828683366,4.419378022751268e-08,4.682143547927815e-10,0.927997548330636,2.3770840064962417e-06,0.004593100797176887,4.296255585021998e-06,0.9534730163642765
305,mg2,BO_EI,500,5,2.066512437915192e-09,0.007556614811933748,3.320278131858241e-08,2.1836703169839155e-08,0.9989213248194625,2.0709540926851774e-05,0.009256223765652714,2.7281728607201026e-05,1.0157549300439728
306,mg2,BO_EI,500,6,2.1992754813967995e-09,0.02089769119041805,8.355831324261897e-10,2.5978233697138223e-08,0.9287862756640421,0.0008597002128104845,0.004967772513486068,2.1869676071699732e-05,0.9555114685938491
307,mg2,BO_EI,500,7,4.804089536268627e-10,0.020854690109379473,4.190132510963207e-08,4.735589415716317e-10,0.92687511628414,2.2933337674334707e-06,0.00435098999950349,3.2605023200131933e-06,0.9520831325820833
308,mg2,BO_EI,500,8,8.890188201442277e-10,0.018773682729310626,1.3434342162661702e-07,1.4042309420185495e-18,0.9910427730162997,0.00014042310187482708,0.010126820988876815,3.864520387867616e-06,1.0200838350688024
309,mg2,BO_EI,500,9,3.0681561934701175e-09,0.02072126969577249,8.923492391291076e-11,4.468859061950344e-08,0.9209453201766129,0.000885926683352428,0.006041352710004091,2.6275835154180748e-05,0.9485939171117236
310,mg2,BO_EI,1000,0,1.0292291028376887e-09,0.020729416908009703,2.0766451479566593e-08,7.67518580590046e-09,0.9213074184285075,9.354795452660432e-07,0.004799933538847892,1.2944051876903101e-05,0.9468377338257767
311,mg2,BO_EI,1000,1,7.227625226184227e-08,0.004318258532316055,1.9104966027254232e-07,6.326318312331541e-07,1.1388061186795324,6.3856488932498e-05,0.05941262943104874,0.00026444440211967335,1.2026017590895735
312,mg2,BO_EI,1000,2,7.561069772091844e-09,0.018309447420397126,2.977978423283948e-09,1.5526713258322285e-07,1.0530123861741227,3.1012622593216355e-05,0.013369581167090644,6.567891450150868e-05,1.0847225931903846
313,mg2,BO_EI,1000,3,1.1555692422686633e-09,0.0031079621952684287,3.504670835564324e-08,1.1035920055539795e-08,0.9465228506281035,2.477355584419474e-06,0.005861296702691399,1.1693093724176037e-05,0.9554946341198455
314,mg2,BO_EI,1000,4,7.017754059377616e-10,0.020780925940548943,4.6686326969985924e-08,4.3369084814729936e-10,0.923596708800925,2.502712601491897e-06,0.004772738127842805,4.690130005618704e-06,0.9491529234037115
315,mg2,BO_EI,1000,5,2.9921900494039584e-10,0.013793689210429972,2.0178344930331793e-08,5.007034136033565e-09,0.9963695774790954,1.0391638248699891e-05,0.005481879123802693,5.830249294219311e-06,1.0156555629361748
316,mg2,BO_EI,1000,6,5.688180624346957e-10,0.010321463062103617,2.1637686217958506e-08,1.0953081589572802e-09,0.9464706072687128,8.149141880387385e-05,0.004374380964198348,6.927160370715012e-06,0.9612479660156311
317,mg2,BO_EI,1000,7,6.654073978590382e-10,0.0208289545634935,3.47288196557972e-08,3.4961004866518742e-09,0.9257313143009722,1.7464701115705078e-06,0.0044947139293433,8.179187657547334e-06,0.9510567681542481
318,mg2,BO_EI,1000,8,2.7671382895720346e-09,0.020786281705727164,6.786444084749632e-10,2.9088410413799656e-08,0.9238347429467479,0.0009293456441424414,0.005358435218492398,2.4184235392981573e-05,0.9509088380493032
319,mg2,BO_EI,1000,9,2.188750469440291e-09,0.02084343948275649,1.0934774057096233e-10,3.622074865940563e-08,0.926375088609508,0.0007287868378106714,0.0050216993216783525,2.1781087837278995e-05,0.9529690527706004
320,mg2,BO_LCB,100,0,1.5221199223987625e-09,9.343226314983817e-15,1.4081463576016774e-09,4.219354430449179e-08,0.934322631499232,6.404332626433919e-06,0.004273145974452093,2.1590283751933142e-05,0.9386022269301304
321,mg2,BO_LCB,100,1,7.38468950589408e-10,0.01986885761534419,2.9842860748640395e-08,4.7261052143819715e-08,1.023518538281868,2.5310248013211835e-06,0.006090525395080256,2.01503333315059e-05,1.0494805301594754
322,mg2,BO_LCB,100,2,2.3051868189545776e-09,0.02103813183061308,2.5566630124104314e-17,7.879610986180271e-18,0.9350280819082349,0.0025665943436036552,0.00669493475582422,2.148943696774753e-05,0.9653277451434626
323,mg2,BO_LCB,100,3,1.745076284148447e-10,0.011087987792661137,2.020073579807254e-08,6.119069895903037e-09,1.0053856988832504,1.479103419899935e-06,0.005509428834530871,5.701143770460923e-06,1.0219846211081756
324,mg2,BO_LCB,100,4,6.980298004530168e-10,0.020778863995023995,2.2157809979372042e-08,8.160818828460814e-09,0.9235050666198257,9.9212958752897e-07,0.004683535147293826,1.3665485663477e-05,0.9489684889083896
325,mg2,BO_LCB,100,5,1.4067859154152246e-09,0.02071790127579614,1.5034058101668123e-08,1.848618512968003e-08,0.9379157849725911,2.4049570342249313e-06,0.005556786824613135,1.996317104101683e-05,0.9641929129570637
326,mg2,BO_LCB,100,6,2.2444988648002416e-10,9.330672906431611e-15,3.443578044322531e-08,3.7464441343708435e-10,0.9330672908365226,3.1100932976526965e-05,0.00397714623887972,4.044002976908937e-06,0.9370755730432629
327,mg2,BO_LCB,100,7,9.008146164625222e-10,0.020919631474295194,1.947648387449508e-08,7.901914358935606e-09,0.9297613991932393,1.151349172444238e-06,0.004615833179642389,1.2719890417866933e-05,0.9552980434755622
328,mg2,BO_LCB,100,8,6.361534166400069e-10,0.020963264108198466,3.6515107414444986e-08,3.4356098893297323e-09,0.93170062738855,1.8903196566168266e-06,0.0046584430603940335,6.8512129832405674e-06,0.9573242654636698
329,mg2,BO_LCB,100,9,1.797708621853226e-09,0.020967360524579,6.967743648002421e-10,2.854952225572063e-08,0.9318826905229299,0.000849083018778884,0.004862467404558756,2.292061688978504e-05,0.9585616325148518
330,mg2,BO_LCB,200,0,1.8698927430024988e-09,9.340172095481749e-15,6.288147437440132e-10,3.64915099944946e-08,0.934017209434076,1.2503624062373654e-05,0.003946519851862619,2.0954910722258047e-05,0.9379762719002278
331,mg2,BO_LCB,200,1,8.865172587266436e-10,0.013122467974351218,2.090737648857466e-08,6.721959971999149e-09,0.9421021261882009,1.102793204534308e-06,0.00488849805162526,1.273529979952651e-05,0.9601142235232356
332,mg2,BO_LCB,200,2,1.9199140157697148e-09,0.02079821177326735,7.73686026199351e-11,3.6664076000319677e-08,0.9243649681575099,0.0007508472055258427,0.004962576844077876,2.2852969800537562e-05,0.9508766426417397
333,mg2,BO_LCB,200,3,2.4271998845758717e-09,0.02095068279423834,2.4041606713106405e-17,7.337497242107095e-18,0.9311414581016592,0.00241561391609641,0.006173285395587271,2.0361180881080747e-05,0.9606810426347812
334,mg2,BO_LCB,200,4,1.7932745548782151e-09,0.021041637786882787,2.21078321125654e-17,7.046668441084591e-18,0.9351839023805086,0.0022197856110238437,0.005840672877065015,1.8729638866208237e-05,0.9642860004487549
335,mg2,BO_LCB,200,5,2.141940328756387e-09,0.007602512430288206,3.190446874068772e-08,2.198610864420693e-08,1.0049886063558622,2.034263538503293e-05,0.009022028583498817,2.6390534008115095e-05,1.0216335460375519
336,mg2,BO_LCB,200,6,1.2102035214259235e-09,0.021058240714221597,1.9463734530755722e-17,6.2419986268368015e-18,0.9359218101471096,0.0019575860325829484,0.0051910802324910965,1.612217560701938e-05,0.964128718336609
337,mg2,BO_LCB,200,7,7.773535827297225e-10,0.020915715493822686,3.4062687194524956e-08,1.3151092191750398e-09,0.9295873556134077,3.3780164038828086e-06,0.004498771930690278,7.122604370333762e-06,0.9550052572094745
338,mg2,BO_LCB,200,8,3.5257698954158443e-10,0.02091957888138488,1.984329543958536e-08,3.604304407668738e-09,0.9297590617523497,9.166928777492825e-07,0.0035484433173064,6.451340424521324e-06,0.9542280244440955
339,mg2,BO_LCB,200,9,5.552449762938496e-10,9.231714477810817e-15,5.048641258449058e-08,4.5143858327443284e-10,0.9231714477788667,2.749133225999863e-06,0.004876575678026123,4.377999830709909e-06,0.9280508240832241
340,mg2,BO_LCB,500,0,2.9717647174281627e-09,9.24940513666768e-15,8.88896907631748e-10,4.83358524224108e-08,0.9249405136004824,7.72072574269459e-06,0.004821412385714747,2.6151309216211817e-05,0.9297696989084632
341,mg2,BO_LCB,500,1,2.100594957887273e-09,0.019695695079784994,2.685849004511567e-08,6.637382090706648e-08,1.0288333454686147,5.8834557682529276e-06,0.00683021204058748,2.8040837697362644e-05,1.0553652313776614
342,mg2,BO_LCB,500,2,5.409947546178095e-10,0.020906447833798573,1.6422591346583194e-08,6.5227334702464624e-09,0.929175459620148,7.423434432364235e-07,0.0038485200404533753,9.64421858725407e-06,0.9539311933241628
343,mg2,BO_LCB,500,3,3.881938346654438e-10,0.020860040943752975,4.1389133529136466e-08,4.4549574247704695e-10,0.9271129311974335,2.3294959403722697e-06,0.004219612090682063,2.921021748633887e-06,0.9521949559506321
344,mg2,BO_LCB,500,4,5.342887746087161e-10,9.227812203803658e-15,4.849320363355795e-08,5.171210177618457e-10,0.9227812203338904,2.6046655792729263e-06,0.004876381164987055,5.200277565093766e-06,0.9276602557090793
345,mg2,BO_LCB,500,5,9.483112939815559e-10,0.020860140163822163,1.835549964107375e-08,6.930437756772309e-09,0.9271173409691643,8.275059332310006e-07,0.004442212650451597,1.1469133840957817e-05,0.95242054752362
346,mg2,BO_LCB,500,6,1.8815175240086852e-09,9.250193661965486e-15,3.028463488487516e-17,9.448506103032447e-18,0.9250193661718827,0.0030379830384074853,0.006554363901325354,2.1938603601584255e-05,0.9346117149931424
347,mg2,BO_LCB,500,7,2.291865561761622e-09,0.020841147647491298,2.5231304775418953e-17,7.722114722898385e-18,0.9262732293831418,0.0025319907229565475,0.006482470567665727,2.1362503968843328e-05,0.956128840613121
348,mg2,BO_LCB,500,8,3.0288496113208946e-09,9.249068418605744e-15,1.1284159983003429e-10,4.086424907661611e-08,0.9249068419149599,0.001022468438077164,0.005771073338469718,2.502020443786068e-05,0.9317004276974563
349,mg2,BO_LCB,500,9,2.2456282237239334e-09,0.0208722830458126,9.216805680613904e-10,2.677909417971604e-08,0.9276570247504053,0.0008700408084552013,0.005006321791650905,2.2234338280197698e-05,0.9544057003427271
350,mg2,BO_LCB,1000,0,2.223169559865746e-09,9.26681050526084e-15,7.897949669095935e-10,4.273185942963121e-08,0.9266810505794428,6.617995301917747e-06,0.00429311904231777,2.3277872043630884e-05,0.9309808333618957
351,mg2,BO_LCB,1000,1,8.619372939714575e-10,0.020167215094431534,6.474880751052777e-08,2.9581832700470877e-11,0.9906431396873385,1.813193611865206e-05,0.006283759384784784,9.464470595226139e-06,1.017112311743
352,mg2,BO_LCB,1000,2,5.455818197180383e-10,0.020865193374785446,2.8710836651662765e-08,3.817322978720221e-09,0.9273419281463182,4.971799577766011e-06,0.0041452162147482255,7.455375878231734e-06,0.9523573426091712
353,mg2,BO_LCB,1000,3,4.642649950663163e-10,0.020822989310859547,4.316714045982277e-08,4.088240113500347e-10,0.9254661919584386,2.3649244666986417e-06,0.004381928220726288,3.536818161066672e-06,0.9506735184547206
354,mg2,BO_LCB,1000,4,7.045544017396367e-10,0.02071784440654786,5.087409875080953e-08,3.929941257044962e-10,0.9207930851137093,2.723536212056035e-06,0.0050595421108841675,5.369313081515798e-06,0.9465732471390006
355,mg2,BO_LCB,1000,5,2.0511827815545527e-09,0.007554954502522936,3.244216699496388e-08,2.1705322762930733e-08,0.9987018457800464,2.0276048783309498e-05,0.009069173981023077,2.690517631068616e-05,1.0153463065110482
356,mg2,BO_LCB,1000,6,2.7666207735523938e-09,0.020850431054262094,2.5084239073979224e-17,7.687329082499949e-18,0.9266858252154369,0.0025162182105995592,0.006599572495696947,2.1331276536551426e-05,0.9566520497426163
357,mg2,BO_LCB,1000,7,6.273734980328817e-10,0.020846431470651496,4.3188404317040117e-08,4.217733875826812e-10,0.9265080657070024,2.3720049395501294e-06,0.004409206752528074,3.476546374477576e-06,0.9517661201726728
358,mg2,BO_LCB,1000,8,3.2253966188995837e-09,9.22372680769287e-15,1.4099964384728998e-10,4.1971532348848696e-08,0.9223726808639291,0.0010559776283087627,0.005922276442030052,2.5950573765725877e-05,0.9293509802722058
359,mg2,BO_LCB,1000,9,2.47864988376397e-09,9.27337192978521e-15,8.008659735127554e-10,2.5706739639086973e-08,0.9273371928934464,0.0010625332576574443,0.005068986786530177,2.258691980075108e-05,0.9334687419238988
360,mg2,BO_PI,100,0,7.000219861899698e-10,0.00984631120375233,2.4466271734167765e-08,4.621518582940165e-09,0.9362382803530359,1.742886448259074e-06,0.004721439048013701,1.1187292324676204e-05,0.9508078032790626
361,mg2,BO_PI,100,1,6.289806560087796e-10,0.0005495076295492154,1.8516418111969986e-08,1.794581073622883e-08,1.0036860577510986,4.347343563589491e-06,0.005627004700156077,1.8100815488824583e-05,1.009866954515577
362,mg2,BO_PI,100,2,2.412316527293728e-09,0.021059357295551993,1.4181583378299438e-10,3.691285815667456e-08,0.9359714359462598,0.0007549443273894248,0.005168214411964393,2.2063996649516556e-05,0.9629539914481561
363,mg2,BO_PI,100,3,2.8170609872676705e-09,0.020197027200025013,3.5091315839328287e-10,2.9952054195361975e-08,0.9393009440851668,0.0008536238226891225,0.0051488305644426455,2.3340085296311108e-05,0.9655004587923519
364,mg2,BO_PI,100,4,3.0644015245975217e-10,0.021109903435124068,4.2095669156793136e-08,3.3690893581839506e-10,0.9382179309927158,2.3986512636294847e-06,0.004114086007116001,2.0276205563693473e-06,0.9634443618252377
365,mg2,BO_PI,100,5,2.6032178180576722e-09,0.007567497776410271,1.5697279099692348e-11,4.70510886764909e-08,0.9456504736167916,0.0007594520143607941,0.00549592934455027,2.4747175490535886e-05,0.9594734024221167
366,mg2,BO_PI,100,6,3.3686823295091653e-09,0.005539843337165885,3.8840023803907076e-10,5.700671330521401e-08,0.9341678928714918,9.244582979108245e-06,0.005729767006537236,3.101080178890294e-05,0.9454468085619699
367,mg2,BO_PI,100,7,1.2543031374557846e-09,0.0028984252148117275,9.035541659967883e-09,1.606438060063354e-08,0.946566692203507,5.443828926275863e-06,0.004981565838876619,1.6905682266472497e-05,0.9544521534403471
368,mg2,BO_PI,100,8,1.1340514979283653e-09,0.02088107483304267,2.9133182257456272e-08,4.551748987484497e-09,0.928047770704156,1.3648055478046783e-06,0.004836703035474809,1.0725981894725185e-05,0.953766948197204
369,mg2,BO_PI,100,9,2.6600711732165463e-09,0.02085465175654806,5.717367131605129e-11,4.162105001395268e-08,0.926873411740194,0.0008409556460782341,0.005480715789772798,2.516335599704149e-05,0.954049779270888
370,mg2,BO_PI,200,0,1.7106718628009236e-09,0.020965106653950766,7.422243661546026e-10,3.898683085902275e-08,0.931782518375605,6.072508363687145e-06,0.004030048203026317,2.1760463990017406e-05,0.9567837871806729
371,mg2,BO_PI,200,1,4.5035373468864823e-10,0.002945374322519695,5.49219206932535e-09,2.19976510138323e-08,1.0202346614659246,3.1318504796513765e-06,0.006494547248153955,1.5731623758999356e-05,1.0296777428272745
372,mg2,BO_PI,200,2,1.4889005544191488e-09,0.006381296875790735,2.764545915505888e-10,2.7290078949843315e-08,0.9531699580036878,0.0008780470805804924,0.004991320180223401,2.008282439951492e-05,0.9654206511957165
373,mg2,BO_PI,200,3,8.102178372919202e-10,0.020967835241276933,4.0187976430972264e-08,3.590425810317884e-09,0.9319037889598187,2.065967944382238e-06,0.004956728618968086,9.720423919390544e-06,0.9578304633766282
374,mg2,BO_PI,200,4,4.1317159872127113e-10,0.020900076024051206,4.0023939403361634e-08,3.8035099820170453e-10,0.9288922681845677,2.2033015709976393e-06,0.00412912911676981,2.387431453841496e-06,0.9539237174444216
375,mg2,BO_PI,200,5,5.090335333199061e-10,0.007118464301585527,1.718429001768455e-08,9.285412174959225e-09,0.9448901959897499,1.050036373134631e-05,0.004304646808084543,1.011432453824168e-05,0.956323834441887
376,mg2,BO_PI,200,6,5.773800210597311e-10,0.02087642702834682,3.6716354959630694e-08,3.771906593534162e-09,0.9278412017278104,1.84576331398549e-06,0.00456169461525704,8.968745656972848e-06,0.9532812102003697
377,mg2,BO_PI,200,7,1.5895545998622006e-09,0.011567188367252398,1.4467576520371157e-07,4.0913683458586856e-19,0.9877432683644933,4.091368699852753e-05,0.01120907892488959,5.453242572166402e-06,1.0105605956089536
378,mg2,BO_PI,200,8,2.3090076178157966e-10,0.020917332241261834,3.602634631484375e-08,5.777610863833025e-10,0.9296592110095233,6.428058357905228e-06,0.003929475957715144,2.644851371617508e-06,0.9545124841018663
379,mg2,BO_PI,200,9,7.94762655256526e-10,0.02102964369264903,1.6936313580631653e-08,6.774743871934152e-09,0.9346508311669679,7.694500555791555e-07,0.003989886786922418,9.992306014065178e-06,0.9596711556024151
380,mg2,BO_PI,500,0,4.453057002280673e-09,0.0015684542043632509,2.1535551238875697e-09,9.496717025279342e-08,0.9624453518505323,2.9076753953258608e-05,0.00749866272420252,3.862290007528311e-05,0.9715416471068337
381,mg2,BO_PI,500,1,4.942824828562061e-09,0.00030035074165819087,4.2351049236863624e-08,7.555305753272819e-08,1.0642119128323742,1.1004707080371544e-05,0.014211094762379497,5.105754065073923e-05,1.0787344858904238
382,mg2,BO_PI,500,2,3.4893135422118626e-09,0.017253689393913276,8.123187578674525e-10,5.762985651228449e-08,0.9472456924884288,3.121404785358033e-05,0.005696380851363061,3.1684808318683225e-05,0.9702270387130475
383,mg2,BO_PI,500,3,4.75619904242322e-10,0.002703558584213423,3.2532156791000646e-08,9.160002532220902e-10,0.9326474918391515,1.703713694241707e-06,0.003984536718760413,4.10050580487821e-06,0.9393373247795965
384,mg2,BO_PI,500,4,4.320017222370595e-10,0.020870106297488537,3.836504284878072e-08,2.4962387788461786e-10,0.9275602803157021,2.534930440342416e-05,0.004306051606559356,5.612053831324522e-06,0.952761826570822
385,mg2,BO_PI,500,5,1.2736365244098876e-09,0.007649168620750934,2.337584284568469e-08,2.0577459197547112e-08,0.9629856154942066,1.5090051791516659e-05,0.007198077300943641,2.0516935968144424e-05,0.9778479966946313
386,mg2,BO_PI,500,6,2.6159725394497373e-09,0.020771014681159303,6.808393114412583e-10,3.094055548292535e-08,0.9231562085417463,0.0009869755124227476,0.005642512635174059,2.5799007626910515e-05,0.9505567456078697
387,mg2,BO_PI,500,7,8.557452950184861e-10,0.020868506583132614,1.8641860954223144e-08,7.039334768231389e-09,0.927489181776316,8.412758800191669e-07,0.004283221320135816,1.1070034339668439e-05,0.9526417774924055
388,mg2,BO_PI,500,8,5.203281425557754e-10,0.017816277428587525,1.3301031002566762e-08,1.827604549892962e-08,0.9551745583444868,2.0091620243616004e-05,0.0041087837324843765,1.4049236335250758e-05,0.977119743223207
389,mg2,BO_PI,500,9,2.448845256612159e-09,0.02081407216946694,9.325987481777315e-11,3.9408776895219157e-08,0.9250698746349431,0.0007526631148510101,0.005269365154118367,2.282075992778206e-05,0.9519060170242614
390,mg2,BO_PI,1000,0,6.094141295153905e-10,0.020827512297923532,3.987083582397851e-08,2.7165943692927003e-10,0.9256672136319998,2.365968489112369e-05,0.0044693796986681866,5.944555995052926e-06,0.9509878060653921
391,mg2,BO_PI,1000,1,4.366845018015095e-09,0.0007314582593508562,1.5949320464018683e-08,1.452612288341571e-07,0.994991830257555,6.505372959862574e-05,0.012718245503916432,5.849196674661147e-05,1.0085067533278154
392,mg2,BO_PI,1000,2,4.988100728948161e-09,0.016851168593537184,3.997082216088234e-17,2.3212663809557264e-17,0.9652587464611756,0.004184315515449561,0.011962569846111517,4.4952521352860195e-05,0.9982568054043747
393,mg2,BO_PI,1000,3,7.552375691360602e-10,0.0027926508477014184,3.171604925929546e-08,2.4537977925230785e-09,0.9356099023881911,7.315390028601179e-06,0.00465116024757973,6.766468600498569e-06,0.9430610637985855
394,mg2,BO_PI,1000,4,5.225976960466378e-10,0.020798813094832905,4.526465622534409e-08,4.1890725068035694e-10,0.9243916934300569,2.4631619135306456e-06,0.004534140602154895,4.016247656032617e-06,0.9497271564951194
395,mg2,BO_PI,1000,5,4.4655268703939916e-10,0.014867986814828427,3.0403153879964e-08,4.342135885509297e-09,0.9294432206803204,1.6038377761677824e-06,0.004066141576635782,7.6250579008454755e-06,0.9483789881014032
396,mg2,BO_PI,1000,6,7.096179324676895e-10,0.009369048623534014,1.3633982329339763e-08,8.85131707477427e-09,0.9588829661508321,1.5898802950860173e-06,0.0045359783170319055,1.1778442648118854e-05,0.9727896061666105
397,mg2,BO_PI,1000,7,1.344420922309046e-09,0.0027918771096877666,6.190273851100872e-09,2.038660055468354e-08,0.931536881382298,7.868963415628536e-06,0.004416985702243966,1.6911024358861426e-05,0.9387536410789407
398,mg2,BO_PI,1000,8,2.0924935726709902e-09,0.0033260576296105407,1.3071222461158996e-08,4.455032756213694e-08,0.9863880207125608,1.067753184824726e-05,0.0070239459252731135,2.525155062673056e-05,0.9967487615133364
399,mg2,BO_PI,1000,9,1.1664882156531124e-09,0.020850706605929,1.8746290066066212e-08,6.983070579175325e-09,0.9266980717610036,8.451635549777818e-07,0.004450292960222369,1.1468517406534954e-05,0.9519999433865589
