,microGridType,Iteration,PowerLossDev,FreqDev,DVmin,DVmax,DP,DQ,Imax,PowerLossMean,ObjFunc
199,mg2,99,809.5557772706649,0.35288893054053216,3.494121026265837e-09,3.056671010353217e-09,169.21256558333323,7.03673619413762e-07,173.62311781169902,24.010978197686423,164.67776432949458
200,mg3,0,7.10119839853013,0.0019400622672349325,0.003807217513918894,0.00010577255177569855,0.480405644953968,0.031973579663092125,0.4972948436003989,2.250404244242385,1.1595322170115028
201,mg3,1,6.880310597236196,0.00038425004111789743,0.0029755274548811726,0.0014484321986656546,3.384278720855873,0.1999634365315856,3.119008218329049,2.238494007216078,1.9411955975210529
202,mg3,2,6.781993943094979,0.0007593124099044935,0.0036607457028806473,0.0007575713717801538,2.4124146979542793,0.19581766574583537,2.415475553065797,2.2148210807171647,1.6872684984779223
203,mg3,3,7.934350129038567,4.6082040550833243e-05,0.004727358335232307,0.0015264926631359595,5.800622600881391,0.14593923994729938,5.3427806597622665,2.403196498024775,2.7471417946669203
204,mg3,4,7.067858414980845,0.0002626333127241587,0.0030428017735353577,2.6974053705769903e-05,3.2180874272508126,0.012049277249214927,3.180037036486445,2.240444848911476,1.9259092235867548
205,mg3,5,6.505681240722317,0.0003797681963469383,0.0030523512285022467,8.68421239751223e-05,1.6208735278702187,0.06460301364661729,1.6196518258142307,2.1758529066207286,1.4020469385146013
206,mg3,6,6.225041170046488,0.00016429484927967718,0.0032138232274320487,1.7852321187924894e-05,0.5993689198125827,0.08591605792159406,0.603960084428207,2.1062380552160587,1.0739546003723959
207,mg3,7,6.351644095883734,0.0027662243217674203,0.002862434760000145,7.507725287470747e-05,0.5597637251461741,0.4263389814862156,0.5621848764870132,2.182076212208685,1.1293764879053971
208,mg3,8,6.600682647173678,0.00025034177345609004,0.0041993766670747725,8.262659123399388e-05,2.703852131072437,0.41612700408060094,3.0397644051485875,2.185899045503965,1.823565504643867
209,mg3,9,6.805569539711979,0.0005251331294137859,0.004780360913345836,5.850002114335693e-07,1.3435887288666835,0.4086829112442249,1.404798956912988,2.222122063045238,1.4239923165398352
210,mg3,10,6.895501509279187,0.001153313260469212,0.003210805568177072,0.0003596532455918343,0.8283728629587384,0.031610751805512226,0.8012071880934556,2.2431130217114186,1.2230594406015902
211,mg3,11,6.815449004038411,0.0017213624520217722,0.0032006753028373273,2.5569857254438932e-05,0.8647659861396771,0.003026005938887387,0.8693843178385383,2.2228453348664163,1.222510417366804
212,mg3,12,6.8830111543439845,0.002231018592570565,0.0033449111555197177,0.00017987020892458182,0.5519314777406245,0.09500509483150703,0.6234690699814256,2.2590291473702244,1.1655960852649367
213,mg3,13,6.79381949762924,0.0005656574238456565,0.0035447004979099746,0.00010827512714888241,1.3697930499978448,0.011286294469814027,1.34133176268215,2.232148540068966,1.3600641768325648
214,mg3,14,6.572729956455154,0.002050780102637859,0.0032697612152934683,6.294171772683592e-05,0.6746440209575686,0.004065867894030319,0.6745448400670448,2.150588087139569,1.1330525954870652
215,mg3,15,5.826675265360332,0.00023344139907230304,0.004148188037164754,3.0411973021615822e-05,0.6767212008374268,0.2825247274768058,0.9444421950513511,2.0710277384226874,1.104967918590739
216,mg3,16,6.839934413520856,0.0029662737529941637,0.003379688108269004,3.804590752373855e-05,0.6409020844156736,0.057432218695286856,0.6928792147467937,2.1831760568198915,1.1767902770210568
217,mg3,17,7.1370771093845695,2.4736841583236515e-05,0.0029332993222520687,4.081755922048052e-05,3.2045343024219375,0.01193750224284909,3.149986541903118,2.2775131474453874,1.9295049013822185
218,mg3,18,6.08379851343632,0.0006345573568526768,0.0027761327288666495,1.9008443162460846e-06,1.0397502845454407,0.001160991168590343,1.0385321059459025,2.067923167375487,1.166664926575184
219,mg3,19,7.01060335247574,0.000695626412164799,0.0030916760325495436,0.00013369258673725048,0.8917934698844587,0.23989363050917129,0.9509840638376746,2.241254284845551,1.2995993588197852
220,mg3,20,7.169516416710193,5.661686915128333e-05,0.0028960980305951832,0.0017873383387676865,4.1313776004778004,0.19971151645490548,3.7592644670045265,2.2670708693892947,2.1806585791265625
221,mg3,21,6.794589148040218,4.340381013590618e-05,0.003671054986485134,0.0013856505453440197,4.523095164529652,0.08916992254792432,4.14373973347811,2.194763004044681,2.2222420111339813
222,mg3,22,6.7474203655850875,0.0008939866113451821,0.0041721414920373795,0.0002592084616165491,1.1529801042213197,0.021567660636048716,1.1207770203219483,2.1877404077937244,1.2925814981899149
223,mg3,23,7.169785581392716,5.462875692408332e-05,0.0031653861192576195,2.6763535569843283e-05,3.6864768431847637,0.015432302376997682,3.648178851722313,2.300467551755395,2.074731479584077
224,mg3,24,6.365726981398962,0.0003386490172660692,0.0029138033855776956,6.913943370397596e-06,1.0895615412029815,0.00858983652160346,1.0833951242398565,2.1465724222152094,1.2215046928156599
225,mg3,25,6.954356307529344,0.0026917874341845375,0.0033082244258503283,3.542193648342572e-05,0.9460249193760566,0.018445224775080052,0.9636937720192403,2.2366824228111666,1.2697936653566055
226,mg3,26,6.698325054979918,2.505706865802159e-05,0.0027926169430286542,0.0006405535367956137,4.125318983106281,0.23109645259778527,3.9061254059562915,2.17610275142644,2.137760589169823
227,mg3,27,6.2657132144633945,0.0012843418416760264,0.003463487092101992,0.0003525304100751728,1.0632564559029676,0.020497693034258222,1.0268998262702886,2.128709606168522,1.1973525070021087
228,mg3,28,7.220824464021641,2.268292959576871e-05,0.0028451995669094075,0.00011068295279153314,5.753122968806252,0.0198838808648941,5.600251631728069,2.282631393182324,2.6567230729814506
229,mg3,29,6.677386952389608,0.0004410221297444616,0.0031071837079786786,1.6902838702842892e-05,1.0458408310722818,0.01785230653363368,1.0521608865835446,2.215109820059528,1.256686583607928
230,mg3,30,6.7110365797282485,0.00037070238530555633,0.0033281948671560475,1.1000863611355365e-06,2.5048383655754107,0.3743646690864569,2.50198559719793,2.2324202236235946,1.7279893155609813
231,mg3,31,6.8216699031514105,0.00013819757733320067,0.0031353191382491137,0.00010739704759844293,0.9712604816874947,0.029272276942246617,0.9567154914781841,2.1893239986615964,1.254614152431788
232,mg3,32,6.975017955422315,0.00011783623909744474,0.0034491733646743517,0.0001927513037880704,1.707928391675984,0.032430123446093924,1.6601833090899245,2.2650334517370916,1.4827599343631253
233,mg3,33,7.7952083965605095,0.00023885692727452663,0.004251239339955231,0.00023291153684799461,3.2848396024086073,0.07407955982075332,3.209366405845999,2.319962787817475,2.052602424634278
234,mg3,34,6.476355015401623,0.0001289864939674641,0.0025665132533963767,4.751325226883803e-05,2.8803155370721685,0.020466569941823335,2.8287933257114917,2.1617760602071523,1.7440962087323915
235,mg3,35,6.004928529691719,0.00010438921917842193,0.0029587110242403256,3.48334695504198e-05,3.7099921638444693,0.020090280351734508,3.6676165459972925,2.0881480377456456,1.9151036362283123
236,mg3,36,6.416942032019071,0.0010708977486896696,0.0030361499855001577,6.932124566513131e-06,1.35916442156107,0.0010764509456045058,1.3584374168558173,2.196238825252999,1.3056763287486173
237,mg3,37,6.797141489456437,0.0011482870235645574,0.003128477069369245,0.0003762849436693349,0.8858705277930027,0.04801471920919917,0.8846554115357339,2.2495996351726615,1.2314764567187109
238,mg3,38,6.294236994567821,0.002615239407446131,0.0032935917267466726,2.6993850600021e-05,0.5559954623258757,0.007557325056729119,0.5601149896676194,2.1326813798020914,1.0605486566575484
239,mg3,39,7.946193545119806,6.276286178139727e-05,0.003139194210607961,0.0009362244392097779,2.5147468667482684,1.5480908891553715,3.4077237881069977,2.3581885665369238,2.202984752948863
240,mg3,40,6.608794727835843,0.0005945319003552573,0.004056182832918176,0.00011064056234137732,2.6627999497003865,0.09077630041957617,2.6713449057448826,2.2008229464898195,1.7197824627137575
241,mg3,41,7.146478285642832,2.0034425337586222e-05,0.0032013079077232815,3.19976621036236e-05,3.6557042577938375,0.13461636386142484,3.617733681215548,2.2607742224725644,2.0796837040726865
242,mg3,42,6.923612534972429,0.0010495487617872567,0.003592393056971545,7.008537492461087e-06,1.756648245712895,0.014064121142866707,1.7686232051357742,2.2444323998204365,1.4953710081886025
243,mg3,43,6.6424853316491,0.0008642259999701507,0.003503147583498748,2.9759724182671313e-05,0.6590243532242714,0.014780089036798033,0.676078500050677,2.2078250235913286,1.142395058181214
244,mg3,44,6.873025917977951,0.00015993063300496295,0.002930031151725968,3.363805127003992e-05,3.3580211860552307,0.004409970600161069,3.3046001870920954,2.2290796364113614,1.9347401230802055
245,mg3,45,6.573728248615043,0.0004148007344368969,0.003180110751419723,2.5111719424598303e-06,1.6436513817247613,0.03277239759574652,1.6452901120729242,2.224431505235736,1.414148508952325
246,mg3,46,5.691611201069813,0.000607331793630483,0.0030320039000500763,0.00011384452743242566,0.4773000595270491,0.08951928331977195,0.5496064498681337,2.026415765103828,0.9731128820008401
247,mg3,47,6.686828958176307,0.003210814949847889,0.003427734992536343,3.46160864957155e-05,0.5653939409429996,0.007536342219243874,0.5754668081940721,2.1886957474371056,1.1202713165087863
248,mg3,48,6.239881000198863,0.00012073019213419827,0.0031342311330406353,8.170541911739215e-05,1.0683255989231064,0.012141602173120917,1.0761115427926868,2.125032206156302,1.1999709158331526
249,mg3,49,6.470417718525406,0.0012686668721693618,0.002983194949941783,4.909344727184221e-05,0.7465443276501814,0.008526460922979878,0.7495977373326353,2.167874691041895,1.1399124571000836
250,mg3,50,6.306862236321115,0.0009631414598219956,0.0033792271942201754,7.558296740418623e-05,0.4443411187144942,0.052322964697993496,0.4548740717650058,2.1510253659500527,1.0375454775885793
251,mg3,51,6.911056777289083,0.0005473765945168742,0.0030612061522943715,1.3475279859898863e-05,2.222305831783458,0.0019255867337847482,2.199130752907367,2.2019538746179768,1.619720143820052
252,mg3,52,6.917340326847183,5.601816090346402e-06,0.0031276172895979993,0.0016112913631130636,4.0046893188054415,0.43457231060661683,3.9531445719544163,2.20151072150488,2.187784434097494
253,mg3,53,6.7651237203470735,5.2188897559603e-05,0.003354361999039442,1.3399756157558284e-05,3.923630777783821,0.04448554942940029,3.927264980580199,2.242315316027366,2.094846425541893
254,mg3,54,6.8755950253034275,1.0954868404819972e-06,0.0040677610969355165,2.9730127544229312e-06,6.659631805164369,0.46415624063992267,7.088370028265653,2.2248009604534538,3.0131178469957005
255,mg3,55,6.610294352551502,0.0005042371087813055,0.0028810402563904224,4.496008064520577e-05,2.369904672398839,0.09670508211386702,2.36216617601978,2.189454021485916,1.6346429315042579
256,mg3,56,6.57540188616853,0.0008408190944896132,0.003262344798235538,4.226181998842421e-05,2.097995120175707,0.003566595789529646,2.0809498909673265,2.198172201731745,1.5374369884019725
257,mg3,57,7.5637175381502635,0.00011674520271776877,0.0036924814792815533,3.7174778262930636e-05,3.995954065333147,0.06416347666904398,3.9883525667133273,2.3247695961531,2.230862006903721
258,mg3,58,7.106644240691601,0.0002656313013358426,0.0030475730139415784,7.972402049742434e-06,2.017981166658047,0.14598150350866282,2.094928915632559,2.2313606209553356,1.6241224290297427
259,mg3,59,6.91204126950787,0.0018669016653581727,0.0034391494159414977,0.00030800988146012785,0.8951916400425058,0.014267548601816896,0.8634424578296446,2.1957727732075094,1.241508139563514
260,mg3,60,7.2833861552813985,0.0002133972411193586,0.003120134914222234,1.5693360500297325e-05,2.3738804694215174,0.002651809770139805,2.347889157264301,2.250314955078832,1.7158795453218854
261,mg3,61,6.568902992677144,0.00025642246931173684,0.0030697176756342066,0.0004247811297539156,1.2161355148885187,0.018906452666110744,1.163582793124953,2.1696482272916744,1.281611239233061
262,mg3,62,6.430027653058507,0.002232186294427138,0.0032690840120191437,1.2557230784159251e-05,0.8011717113246695,0.02558773486206763,0.8102295649670382,2.1478336674384417,1.1532186416785017
263,mg3,63,6.73464365669074,0.00023082569549925545,0.0029045363199004352,2.690006859334283e-05,2.614838649764974,0.003301593845061511,2.5766193828254065,2.2150836822672244,1.7046522207443104
264,mg3,64,7.359856736962691,0.002349705358390036,0.004168159179807058,8.741801682263416e-05,0.7219330776199672,0.4107356834734089,1.1031100704563557,2.2985220650896108,1.3717486930096345
265,mg3,65,6.712631619977945,0.0006758235986158003,0.002978311684264839,4.25670848779546e-05,1.0513419931576842,0.1640294330860648,1.050867195736691,2.208333467352408,1.2832238491894492
266,mg3,66,6.777835176659913,0.0004596900906474999,0.0036317064428269433,0.00010167971371902217,1.4844548741265988,0.03802966107343382,1.4796317301329849,2.2192810438944477,1.3977349311771605
267,mg3,67,6.216654433642393,0.00029053781544655034,0.0029446676737550654,4.7432128835620945e-06,2.632043274863999,0.017271928193628317,2.6331069702910117,2.1345462306206726,1.6431880793847309
268,mg3,68,6.793001289936576,6.25429550534382e-05,0.004689299597276304,0.00011263873237249558,3.098660872701061,0.09982832460675063,3.0139451378762447,2.1816613568375347,1.858614300915048
269,mg3,69,7.11907676579501,9.228619072686326e-05,0.00350953191185839,4.518106637121326e-05,4.813486583241729,0.05529380722195694,4.775500286214238,2.275434735020109,2.3952863488059846
270,mg3,70,6.382389608748991,0.0001119068712258267,0.0030421761844024184,4.755583308099517e-05,0.7668856598069907,0.4830148327821322,1.2260426242192048,2.186770719331509,1.2659334806351468
271,mg3,71,6.549236481407118,0.00045688056769229937,0.0030600028667506674,0.000291788384638967,0.8632617376424959,0.021234890713676523,0.8435343861676576,2.208769027061266,1.1830108811071474
272,mg3,72,7.180065718869281,9.79475703937998e-05,0.004060631489714639,0.00044799478267522433,5.192997544680023,0.020424398399100582,4.90168266197842,2.2484321796393534,2.4713966996813723
273,mg3,73,6.180402372768715,0.0007930275407510965,0.0030329246127579093,3.560368557972857e-05,0.5177748772814742,0.06193123282664337,0.5641664544833812,2.1436902279831433,1.0468766418856146
274,mg3,74,6.958931871329682,1.8795541210197156e-06,0.002920022530887218,0.0008097342759939719,5.603626804832514,0.15972885268310683,5.211669816334952,2.183790456547836,2.5625269973630367
275,mg3,75,6.222421033696015,0.0009910410610685153,0.0032506518633437266,0.00013223499525671082,0.6168957477187267,0.05803243996721482,0.6525398598311575,2.1172359713521334,1.0791804298761118
276,mg3,76,6.8478787251960584,0.0016356886797634434,0.0035296078884539165,1.5949536482069458e-05,0.6435378633947432,0.0039093110384982,0.6544000952751515,2.237173770009291,1.164986748715593
277,mg3,77,6.714205422873353,0.0005053809174404156,0.0031028219607069285,4.4750495294800436e-05,0.8146424430101141,0.015268789796718755,0.8184894741875833,2.204740831687007,1.1951798690344586
278,mg3,78,7.294923493004343,0.00034836933947474065,0.004107577489004651,0.0002423906270359889,1.4761677835182179,0.9301672596504875,2.2988637810611814,2.2711984272459547,1.7149743792413918
279,mg3,79,6.4880849900867545,0.0005035940466101783,0.0030012492794270714,8.049160995640287e-07,1.6204231912770342,0.0012859921556569866,1.617148559086537,2.1788044104128566,1.3900640544068743
280,mg3,80,6.3099368772282745,0.00013115028702662118,0.002716604083370315,5.04524534014824e-05,3.6442583998386944,0.00446029537385914,3.57479441902566,2.1339616335328166,1.933764028327184
281,mg3,81,6.694854347845269,0.00046960450303778307,0.0033805324924478532,0.0005949359729414936,1.6512067989909394,0.0952398090125892,1.6298712759672422,2.1957862462822693,1.4393739006834954
282,mg3,82,6.634687349764214,4.341394346560383e-08,0.0033791676258885504,5.9632424842491334e-05,6.457402927521051,0.05712335220521467,6.366740881998225,2.1762393265647897,2.7884847649933397
283,mg3,83,6.035044615800344,0.0006484330788235945,0.002945535153565894,1.2936173441176095e-05,2.1542583381098046,0.025662580916599523,2.133052142586839,2.110849146202911,1.4788035116884881
284,mg3,84,6.197504005672975,0.0003211314827139912,0.0032987967375627835,0.0001005492021335429,1.2417063816623999,0.02915307574377283,1.232950877704568,2.127905389536976,1.243576402600875
285,mg3,85,6.869270430260675,3.9010205137912895e-06,0.003218263391155626,0.000772325427946514,6.527842480405935,0.1694665937695358,6.146989666584646,2.1980176737397605,2.816794808694344
286,mg3,86,5.9512734230878905,0.001263092430548028,0.003092465651691745,4.7205939603303596e-05,0.7017447237258638,0.03362406563641693,0.7180013186549157,2.0851364160165877,1.058435185018133
287,mg3,87,6.758792671072591,0.000713016180023362,0.003390043127977129,9.644151520872123e-05,0.9207520557263349,0.01403920229369117,0.9202466208828314,2.2455228281868385,1.231147150114094
288,mg3,88,6.603674949864869,0.0017961914819499465,0.0028653472893433074,9.606815187567125e-05,0.9497995709962771,0.019285501670612645,0.939699668748956,2.1584300184075933,1.2167453283148404
289,mg3,89,6.555724281031195,0.0014980093246549277,0.0032532607720934963,5.222183951012778e-05,0.34183864060371133,0.01336715611370521,0.351211336012336,2.1874930597153917,1.0381349865281726
290,mg3,90,6.0660226096324426,0.00018980680137962013,0.002770153234066345,7.419325964494078e-06,2.3921756321713574,0.02121880624475306,2.3839834450422543,2.0915033503709126,1.5523382674931738
291,mg3,91,6.561134438298526,0.00015127687022528974,0.003029412178768693,1.52775907254247e-05,2.0782753704706027,0.005410812501510289,2.059631742763343,2.159728735273279,1.5296640472391003
292,mg3,92,5.954427622652735,0.001885689780365565,0.0036381063586157867,2.251060437924358e-05,0.35634048412861913,0.02127171906622175,0.3648759914676922,2.0925596611766046,0.9574945891512329
293,mg3,93,6.727130167993235,9.683575116226121e-05,0.0032310960111630502,1.4328839671514328e-05,2.3358022210526492,0.007171578466622377,2.3183971021381895,2.2416749410182324,1.6274061900360988
294,mg3,94,6.367370905822945,0.0001592631626587018,0.0033511579203269666,0.00011062418066791165,1.4931117542167827,0.04355579144897529,1.491375065046235,2.1590043788094366,1.3427192231140845
295,mg3,95,6.432803481053341,0.0003351723635971224,0.0032192348237755643,0.00017469953190873342,0.5651133792890821,0.011205307793290587,0.5617284972727778,2.1447212775530025,1.0820828245896819
296,mg3,96,6.8597078042229835,0.0003709188066068402,0.002863778974256434,0.00025223234377012887,1.32608908651105,0.06811876244571752,1.2844108814050212,2.206368699730422,1.3631162092442006
297,mg3,97,6.480612808532898,0.0011905949451832278,0.002900271261056806,2.7483512077531285e-05,1.6986050169329399,0.01775234270670633,1.6795683587142078,2.1704792353697986,1.4115224109435813
298,mg3,98,6.598618348629444,0.0034283977645153917,0.0030463589602014,8.014952585977331e-05,0.4873204401363925,0.006406279495201247,0.4975845765191062,2.147400607125079,1.0852120787186743
299,mg3,99,6.517183473574893,1.697573720732854e-05,0.003154943503537959,3.489065276835202e-05,5.092551201790225,0.16253325270972427,5.1658509745553305,2.1669982215098265,2.4201893875033837
